3,2024-04-27 02:13:40,DELIVERED,851.87,5877,448
1,2025-06-16 22:18:01,PENDING,672.24,8267,16
3,2024-08-03 20:21:30,PENDING,774.77,1837,920
4,2024-04-09 07:58:42,PENDING,1360.44,2352,51
5,2025-07-20 09:31:21,SHIPPED,1599.55,3453,984
4,2024-06-07 18:52:50,SHIPPED,1937.88,9,332
3,2024-07-31 10:41:04,SHIPPED,123.64,1228,39
1,2025-02-20 12:41:04,SHIPPED,1521.51,7494,628
3,2024-05-01 15:17:09,SHIPPED,1456.54,6355,400
2,2025-05-07 07:59:01,PENDING,725.56,5408,443
5,2024-04-15 17:21:18,DELIVERED,1868.83,2817,802
5,2025-12-08 15:54:39,SHIPPED,143.66,2354,968
2,2025-08-04 13:18:03,SHIPPED,47.24,6027,365
4,2025-04-17 23:30:32,PENDING,687.0,2010,999
2,2025-02-14 23:42:13,DELIVERED,1890.38,9602,260
2,2025-11-29 22:48:33,SHIPPED,502.06,3058,990
1,2025-05-19 15:16:55,DELIVERED,1484.38,2670,426
4,2024-12-11 23:00:33,DELIVERED,799.46,5840,566
1,2025-03-01 21:24:34,PENDING,924.65,5561,997
5,2025-08-27 12:26:49,DELIVERED,979.96,2510,370
1,2025-04-26 08:56:18,DELIVERED,1912.47,767,210
4,2025-07-12 04:42:56,DELIVERED,1193.09,1361,853
4,2025-11-06 10:49:00,PENDING,924.21,8411,344
3,2024-12-24 08:48:23,DELIVERED,1766.44,1956,641
5,2025-04-04 21:53:39,PENDING,785.0,3067,157
2,2024-09-14 17:55:29,SHIPPED,1699.97,6997,499
1,2024-09-29 10:08:00,PENDING,1130.49,1068,770
1,2025-02-08 08:05:14,PENDING,993.33,1317,557
4,2024-06-06 20:40:45,PENDING,1496.57,5135,843
5,2025-05-25 06:40:32,PENDING,390.69,2202,993
5,2025-03-24 08:14:53,PENDING,1360.93,4199,699
2,2025-01-03 01:03:12,SHIPPED,1461.45,2662,819
4,2024-03-10 18:25:29,DELIVERED,174.07,3875,915
5,2024-03-02 21:22:59,DELIVERED,591.37,1955,649
4,2025-02-05 05:50:58,PENDING,1233.12,4985,72
2,2025-07-09 00:32:28,SHIPPED,1396.19,9830,823
4,2024-12-12 08:08:22,SHIPPED,1688.33,2445,15
4,2024-09-09 13:19:43,DELIVERED,414.14,7762,437
3,2025-11-15 18:33:36,SHIPPED,1743.34,8900,922
4,2025-02-07 11:40:43,DELIVERED,936.59,7833,514
2,2024-01-11 02:45:37,SHIPPED,290.2,9967,494
3,2024-12-27 13:35:51,DELIVERED,1569.45,2373,612
4,2024-04-09 02:01:56,PENDING,318.32,4280,863
4,2024-11-10 12:20:35,SHIPPED,530.67,6091,305
1,2025-03-02 07:50:37,DELIVERED,707.57,7238,696
3,2024-04-06 07:30:56,SHIPPED,199.9,4140,189
3,2025-07-24 23:28:40,DELIVERED,1728.08,1702,323
5,2025-05-23 00:46:07,PENDING,1900.1,9005,50
2,2025-01-26 02:23:30,DELIVERED,1913.98,4882,645
2,2024-11-26 18:44:01,DELIVERED,52.88,4413,629
2,2025-09-24 09:15:25,DELIVERED,612.31,9551,821
2,2024-09-04 09:02:58,DELIVERED,338.09,3485,765
5,2025-12-22 02:10:06,PENDING,268.25,1468,138
5,2025-11-28 18:25:56,SHIPPED,1924.77,2053,983
3,2024-12-17 23:36:16,SHIPPED,1807.69,4489,276
2,2024-03-30 18:34:02,DELIVERED,98.08,4429,473
1,2024-03-28 17:44:02,SHIPPED,841.81,259,149
4,2024-05-16 21:26:55,DELIVERED,1131.68,3597,471
1,2024-08-02 02:17:36,PENDING,171.57,5372,41
3,2025-10-17 21:51:08,PENDING,990.2,588,728
4,2024-04-26 00:44:33,SHIPPED,314.53,2089,348
2,2024-04-30 07:46:32,DELIVERED,415.18,843,779
3,2025-03-18 11:47:35,PENDING,1628.85,4754,680
4,2024-06-17 06:57:11,DELIVERED,1792.49,8319,160
4,2025-03-26 08:35:06,PENDING,1307.78,7667,357
5,2023-12-26 22:46:09,SHIPPED,1489.14,4512,91
1,2024-03-31 13:41:02,PENDING,1388.53,5926,704
1,2025-10-31 09:12:05,PENDING,50.41,7822,501
4,2024-11-25 00:16:16,PENDING,1365.0,997,762
2,2024-09-23 17:32:48,DELIVERED,825.7,6559,385
3,2024-05-29 15:27:10,DELIVERED,1232.46,7717,834
1,2025-09-20 10:50:32,DELIVERED,1844.36,6552,873
5,2025-04-15 12:06:35,SHIPPED,1029.14,4179,333
2,2025-02-05 13:44:53,PENDING,1634.47,5221,166
5,2025-09-07 16:13:03,SHIPPED,1931.09,9973,975
2,2025-02-03 01:56:13,PENDING,654.72,2939,514
1,2025-05-22 07:11:37,PENDING,1301.04,7818,601
1,2024-11-03 03:36:05,PENDING,739.32,1149,341
4,2024-12-11 01:27:17,PENDING,1711.43,1670,251
2,2024-02-18 09:06:15,SHIPPED,1487.94,7161,334
3,2024-10-22 22:41:27,PENDING,1547.77,150,353
4,2024-05-13 17:07:46,SHIPPED,265.16,3729,611
3,2025-10-28 14:15:54,SHIPPED,1929.09,5341,222
2,2025-03-08 22:22:59,SHIPPED,381.06,9860,545
1,2025-02-15 20:22:13,PENDING,224.06,1838,778
2,2025-05-06 11:11:44,SHIPPED,956.19,655,658
3,2025-10-14 08:59:26,DELIVERED,786.96,5358,150
4,2025-02-25 18:26:42,PENDING,1019.39,1115,759
3,2024-09-30 23:49:23,PENDING,311.18,9054,95
2,2025-01-29 04:12:23,DELIVERED,45.92,5852,284
2,2024-01-29 07:13:24,DELIVERED,1032.97,283,160
1,2024-10-28 04:37:55,PENDING,1151.11,3168,499
3,2024-12-03 17:17:06,DELIVERED,1176.91,8697,599
5,2025-09-09 15:13:20,SHIPPED,1670.94,6090,198
4,2025-07-02 15:11:59,SHIPPED,458.26,8851,948
1,2025-11-25 09:16:05,SHIPPED,774.35,4658,963
5,2024-08-17 01:05:42,PENDING,832.16,6540,721
5,2024-01-18 00:16:37,PENDING,952.54,8254,798
2,2024-02-25 11:59:22,PENDING,533.75,7112,344
2,2025-03-20 14:09:28,DELIVERED,1426.18,6277,327
4,2024-05-07 02:08:54,SHIPPED,257.4,1099,668
4,2025-04-06 09:53:40,SHIPPED,987.58,4633,719
3,2023-12-26 00:00:17,SHIPPED,173.91,7044,104
5,2025-03-02 18:12:41,DELIVERED,137.31,8954,584
5,2025-11-20 05:26:14,SHIPPED,631.33,869,374
3,2024-01-27 22:57:16,SHIPPED,643.49,2705,286
5,2024-02-21 07:02:26,SHIPPED,1272.57,5010,568
3,2024-11-29 15:26:58,DELIVERED,835.66,8072,950
3,2024-03-10 07:20:10,DELIVERED,599.31,3467,979
3,2025-10-11 10:21:53,DELIVERED,842.8,5494,764
1,2025-03-05 20:03:03,PENDING,997.52,2207,259
4,2025-03-01 07:11:10,PENDING,1089.56,7350,958
1,2025-01-04 09:48:03,SHIPPED,1712.2,5564,670
3,2025-10-20 10:31:03,SHIPPED,420.36,293,835
4,2024-09-09 07:11:56,PENDING,1974.84,415,93
2,2024-12-23 15:16:04,PENDING,240.07,6146,495
2,2025-05-16 14:05:38,DELIVERED,1419.75,9123,596
2,2025-05-08 11:34:24,PENDING,938.49,7990,770
5,2024-09-17 20:40:42,PENDING,165.0,8728,657
3,2024-12-01 06:05:17,SHIPPED,1975.05,4719,596
4,2025-07-29 17:54:55,DELIVERED,1393.24,8202,185
1,2024-03-10 18:57:56,PENDING,1928.43,2657,714
1,2025-11-24 20:26:55,PENDING,807.64,5903,117
3,2024-09-28 22:23:06,SHIPPED,1846.51,3408,293
1,2025-01-09 12:51:37,DELIVERED,1296.49,2446,51
1,2024-12-22 14:58:14,PENDING,651.12,649,863
2,2024-04-28 15:09:57,SHIPPED,573.3,3787,350
5,2024-08-31 09:46:40,PENDING,988.25,6978,770
2,2024-06-23 21:31:25,DELIVERED,728.06,4741,606
2,2024-02-02 12:11:41,DELIVERED,716.93,7376,659
1,2025-11-22 05:50:56,DELIVERED,748.64,4064,360
2,2024-04-16 02:53:34,SHIPPED,1705.4,6033,953
3,2024-10-22 11:42:47,DELIVERED,1248.96,8810,185
1,2025-11-18 18:21:51,DELIVERED,258.21,2837,532
3,2024-05-22 18:59:06,PENDING,1454.89,810,944
4,2024-09-16 08:55:14,PENDING,805.71,4736,572
2,2024-08-22 21:25:55,DELIVERED,935.7,8934,995
5,2024-02-18 07:23:23,DELIVERED,1730.35,5109,979
5,2025-01-28 04:32:55,PENDING,242.88,1141,51
4,2025-08-12 00:40:42,DELIVERED,899.88,2997,410
3,2025-01-14 03:38:39,PENDING,550.69,4681,874
4,2024-06-21 20:10:55,SHIPPED,164.18,1751,981
5,2025-05-02 17:39:42,PENDING,282.29,8013,700
3,2024-02-17 23:25:07,SHIPPED,1180.01,7606,522
3,2024-08-28 18:50:35,SHIPPED,1970.17,2259,229
3,2025-03-21 09:56:49,SHIPPED,1046.04,2612,49
2,2024-06-15 11:40:49,PENDING,930.81,2335,389
5,2024-09-14 15:27:14,DELIVERED,245.68,3881,335
1,2024-07-23 09:37:09,DELIVERED,401.45,9333,236
2,2024-09-29 10:12:36,PENDING,132.98,7928,402
4,2025-04-18 07:41:04,PENDING,33.09,5294,935
3,2025-05-04 18:31:14,PENDING,670.08,2786,46
5,2025-10-29 20:40:18,SHIPPED,1065.75,2695,939
4,2025-08-21 01:39:30,PENDING,1145.18,1580,944
2,2024-10-16 07:29:07,DELIVERED,890.28,204,158
2,2025-01-13 22:07:09,PENDING,814.56,6219,171
2,2024-06-06 04:52:12,SHIPPED,983.41,8908,788
1,2024-12-16 18:43:10,SHIPPED,1411.63,8127,921
2,2024-06-26 07:10:16,PENDING,1483.92,7978,467
4,2025-11-14 00:44:41,SHIPPED,1559.11,2731,624
1,2025-08-18 01:20:37,DELIVERED,80.02,7908,869
2,2024-06-21 00:31:45,SHIPPED,1975.85,9290,720
5,2025-11-13 07:38:41,DELIVERED,1525.54,4385,365
5,2025-02-17 04:48:56,DELIVERED,1314.04,3502,623
1,2025-04-21 19:25:08,PENDING,805.23,2125,937
3,2024-03-01 16:05:43,DELIVERED,1243.22,5140,553
5,2025-04-03 07:14:38,PENDING,282.2,2260,503
3,2025-05-10 21:20:22,PENDING,1305.99,3957,257
1,2024-01-19 22:47:43,PENDING,1334.04,5244,249
4,2024-12-11 12:06:59,PENDING,1670.81,4813,94
4,2025-04-23 19:57:01,PENDING,145.5,1291,477
2,2025-03-11 00:04:53,DELIVERED,1969.02,6438,7
5,2024-12-29 00:05:06,SHIPPED,1585.23,7312,625
2,2025-11-18 16:24:20,SHIPPED,1566.27,7189,533
2,2024-03-07 10:30:17,SHIPPED,1255.96,8086,361
4,2024-11-21 22:21:19,SHIPPED,489.65,2641,133
3,2025-12-16 12:44:28,DELIVERED,896.53,7668,428
4,2024-03-17 02:22:05,PENDING,917.64,6184,463
3,2024-04-03 19:28:34,SHIPPED,1708.87,5267,730
4,2024-03-13 15:03:16,PENDING,1857.96,4236,771
1,2024-11-05 23:02:43,SHIPPED,535.24,3318,476
1,2024-07-19 21:07:47,PENDING,284.14,2318,572
3,2024-08-26 16:18:11,DELIVERED,575.55,1151,109
5,2024-04-15 15:28:34,SHIPPED,815.22,84,833
3,2024-09-28 01:39:51,SHIPPED,1187.67,8430,735
2,2025-10-31 13:34:01,DELIVERED,393.42,4815,703
4,2025-07-30 03:34:37,DELIVERED,1828.33,7183,546
2,2024-07-11 05:19:49,DELIVERED,573.79,3395,193
4,2024-09-02 19:51:47,SHIPPED,1982.22,2805,741
3,2024-07-12 05:02:31,DELIVERED,1083.1,4054,582
2,2025-06-05 09:47:34,DELIVERED,1084.28,9830,645
4,2025-03-28 23:21:24,PENDING,890.46,493,136
4,2025-09-19 02:50:48,PENDING,1964.48,1444,757
5,2024-09-27 19:17:56,DELIVERED,1150.3,4592,777
5,2025-09-16 23:19:47,SHIPPED,1480.35,3263,251
3,2025-09-26 11:15:53,SHIPPED,1865.83,4919,235
3,2025-10-06 13:59:08,PENDING,232.07,7886,491
2,2024-09-06 00:17:18,PENDING,375.39,8205,846
1,2024-01-12 13:11:26,DELIVERED,971.73,9926,290
1,2024-01-21 03:33:38,PENDING,1455.51,6777,93
3,2024-10-15 01:52:17,PENDING,1030.94,7529,309
4,2025-05-27 17:05:49,DELIVERED,939.27,2540,829
5,2025-12-07 08:25:25,SHIPPED,1885.26,3273,980
1,2025-04-22 05:11:09,SHIPPED,1995.4,6069,994
1,2024-05-26 14:00:38,SHIPPED,1336.67,7300,898
3,2025-12-05 07:54:00,PENDING,1385.3,1564,364
4,2025-04-13 10:42:04,SHIPPED,888.21,3082,863
1,2024-11-05 10:25:49,SHIPPED,283.2,5054,174
5,2025-05-22 18:15:11,PENDING,816.46,5225,719
1,2025-10-11 09:36:11,PENDING,1694.56,4534,166
2,2025-03-08 18:41:46,PENDING,1618.04,9933,50
2,2025-09-14 10:27:04,PENDING,1309.38,6691,790
4,2025-03-19 12:26:45,PENDING,699.84,1150,73
5,2024-02-07 04:20:24,PENDING,592.28,7087,607
3,2024-09-15 15:47:29,SHIPPED,220.95,1066,667
1,2025-06-03 02:28:41,PENDING,681.1,8092,702
3,2024-03-19 14:12:32,PENDING,506.07,3562,142
1,2024-08-09 07:28:23,SHIPPED,1338.42,8577,129
1,2024-04-05 03:53:22,DELIVERED,1718.17,8571,483
2,2024-07-06 16:55:31,PENDING,1302.25,4390,703
1,2025-08-16 14:41:49,DELIVERED,369.28,9056,295
2,2025-10-02 18:36:18,PENDING,777.16,5075,509
5,2025-06-19 19:33:10,PENDING,409.16,2938,460
4,2025-10-14 18:19:23,SHIPPED,114.04,3213,586
1,2024-08-30 08:24:53,SHIPPED,1847.27,7605,524
5,2025-05-24 17:42:44,SHIPPED,1884.57,7285,796
2,2024-01-08 14:58:57,DELIVERED,1299.36,463,877
3,2025-06-16 22:20:11,DELIVERED,1639.91,8773,510
5,2024-02-08 16:16:08,DELIVERED,226.94,6451,389
5,2024-05-30 11:48:34,DELIVERED,754.8,1114,475
1,2025-09-14 15:11:55,DELIVERED,946.89,360,675
4,2025-06-23 04:12:41,SHIPPED,478.93,3464,688
1,2025-07-22 16:55:14,SHIPPED,1319.6,4841,801
4,2025-01-02 00:29:14,DELIVERED,531.56,216,49
3,2024-03-27 01:59:27,SHIPPED,382.64,3677,712
3,2024-05-26 08:11:20,DELIVERED,839.16,6002,577
4,2025-10-19 05:40:48,DELIVERED,1438.21,7263,394
1,2024-01-31 17:26:48,PENDING,828.04,574,978
4,2025-03-08 20:26:24,SHIPPED,891.51,7404,536
4,2024-09-12 15:34:14,SHIPPED,943.17,1885,713
4,2024-11-03 15:17:26,SHIPPED,1202.93,4466,425
2,2024-02-04 15:28:56,DELIVERED,473.04,7263,905
2,2025-06-10 18:24:46,PENDING,1719.33,6445,810
3,2024-05-03 04:51:50,DELIVERED,920.03,7972,660
1,2025-07-06 23:16:52,SHIPPED,1624.18,1676,878
4,2025-10-15 03:27:58,DELIVERED,398.26,8937,696
5,2025-05-24 20:21:23,PENDING,895.79,2201,137
3,2024-03-28 10:44:30,PENDING,87.11,4686,983
3,2025-03-26 14:01:18,PENDING,420.44,9903,313
3,2025-12-08 18:06:10,SHIPPED,1891.54,3671,481
2,2024-10-11 22:20:06,PENDING,1299.82,9167,464
3,2025-10-28 08:07:21,SHIPPED,1652.74,4232,505
2,2024-09-25 11:22:55,SHIPPED,261.18,816,216
3,2024-06-20 22:56:10,PENDING,781.93,7492,184
5,2025-10-21 03:04:01,SHIPPED,480.0,6427,656
4,2025-06-29 10:36:25,DELIVERED,124.05,5904,257
2,2023-12-24 08:37:58,DELIVERED,1011.28,6936,608
3,2025-08-26 20:28:30,SHIPPED,1416.72,7216,372
3,2025-04-03 15:35:20,SHIPPED,1019.81,6843,163
3,2024-12-30 05:59:08,DELIVERED,97.18,2008,81
2,2025-07-17 07:10:57,PENDING,819.72,6861,502
4,2025-05-02 18:00:53,SHIPPED,408.43,6784,576
5,2024-10-21 16:30:25,PENDING,1329.55,4967,371
5,2025-04-16 02:07:10,DELIVERED,1190.57,6818,696
1,2025-12-05 13:47:46,DELIVERED,640.8,6434,24
5,2024-04-05 20:29:23,PENDING,909.24,1841,251
5,2024-01-29 14:59:24,PENDING,1042.99,2860,957
3,2024-12-08 00:04:34,SHIPPED,469.13,3870,11
1,2024-09-16 14:04:18,DELIVERED,853.82,4397,427
2,2024-06-30 23:58:02,PENDING,985.05,5887,963
5,2024-02-10 02:20:05,SHIPPED,1439.88,8613,13
5,2024-09-28 04:53:41,PENDING,1291.18,6317,230
1,2024-11-05 06:30:15,DELIVERED,545.77,2751,150
2,2024-03-13 11:21:37,PENDING,1808.24,4525,58
5,2024-05-20 18:03:51,PENDING,223.92,8494,569
3,2024-12-18 02:50:56,SHIPPED,1378.8,7353,566
3,2024-10-13 05:43:15,DELIVERED,1965.56,7234,298
3,2024-06-28 16:41:45,SHIPPED,1740.67,2835,785
1,2025-10-08 14:45:35,SHIPPED,1266.75,8586,381
5,2025-01-08 13:47:02,DELIVERED,1784.33,2248,130
5,2025-02-17 21:20:49,SHIPPED,345.5,9164,486
2,2024-03-18 07:52:46,DELIVERED,662.02,9182,728
5,2025-04-11 16:35:12,PENDING,1979.2,304,682
4,2024-09-13 14:57:46,PENDING,109.89,3883,290
3,2024-10-23 19:35:39,DELIVERED,1694.94,9117,855
1,2025-11-02 07:50:31,PENDING,162.1,5610,37
5,2025-10-25 23:00:00,SHIPPED,494.74,4273,946
3,2025-07-07 12:54:41,SHIPPED,400.67,5643,2
2,2024-07-19 06:53:38,DELIVERED,1247.41,1061,971
5,2024-03-06 02:58:58,DELIVERED,1318.28,4567,176
4,2024-03-02 11:12:25,PENDING,672.87,7176,24
4,2024-07-08 06:33:30,DELIVERED,1397.2,1916,762
2,2024-06-09 03:19:17,PENDING,138.48,8620,419
5,2024-01-26 20:07:24,SHIPPED,602.99,3327,307
4,2024-08-08 14:37:12,DELIVERED,1512.54,6374,145
1,2025-01-07 16:38:20,SHIPPED,692.76,99,914
5,2025-03-13 19:05:32,DELIVERED,141.52,9354,659
2,2025-04-01 02:21:03,SHIPPED,833.83,7271,242
5,2025-12-07 19:16:11,DELIVERED,1393.78,4916,65
4,2025-01-19 08:39:19,DELIVERED,1855.61,4340,495
4,2025-03-03 23:30:38,DELIVERED,818.25,7256,183
1,2024-02-23 13:34:09,SHIPPED,1162.75,36,215
4,2025-06-30 11:31:27,DELIVERED,446.85,7215,934
2,2024-11-17 10:09:40,PENDING,416.98,7605,806
1,2024-12-21 17:22:15,PENDING,533.0,1017,498
2,2024-09-22 04:56:35,SHIPPED,1094.35,3090,976
4,2024-06-11 23:56:30,SHIPPED,1407.33,6531,401
5,2024-07-14 18:11:15,SHIPPED,37.79,5947,308
3,2025-08-06 04:21:46,SHIPPED,1082.42,802,801
2,2023-12-26 23:42:28,PENDING,165.25,8145,778
1,2024-05-01 14:33:38,DELIVERED,1538.96,2047,863
2,2024-04-11 06:29:29,SHIPPED,1033.44,7891,253
5,2025-05-29 16:20:44,PENDING,1170.65,2388,450
5,2024-07-12 02:01:20,SHIPPED,437.59,6619,48
2,2023-12-26 07:37:57,PENDING,871.28,2990,792
4,2025-09-07 17:52:48,PENDING,953.18,7798,412
2,2024-09-23 17:20:07,DELIVERED,1566.92,1455,930
5,2025-03-04 19:14:33,PENDING,1773.95,8064,856
3,2025-06-17 14:03:16,PENDING,1585.88,79,297
4,2023-12-31 01:50:48,DELIVERED,553.29,4125,665
3,2024-04-12 22:31:43,SHIPPED,737.4,4858,180
4,2025-08-26 01:58:56,DELIVERED,569.37,9487,438
1,2025-06-14 10:13:26,DELIVERED,962.34,5149,323
4,2025-12-19 14:07:40,DELIVERED,731.83,3701,374
3,2025-06-27 00:02:43,SHIPPED,477.43,8840,874
4,2024-12-19 08:35:30,SHIPPED,1659.82,6040,475
5,2024-01-03 20:14:47,DELIVERED,286.69,1451,415
5,2025-07-05 08:20:55,PENDING,745.49,3481,38
1,2024-05-20 12:51:38,PENDING,324.96,3057,984
1,2024-02-02 16:25:58,DELIVERED,1902.46,2260,275
2,2024-06-12 03:51:05,PENDING,546.82,2928,993
5,2024-03-22 09:47:51,PENDING,750.84,1286,656
1,2024-06-08 19:21:13,DELIVERED,1387.01,12,668
2,2025-10-12 11:17:16,DELIVERED,1896.25,5047,56
4,2025-04-20 15:05:17,PENDING,234.67,4712,999
4,2024-04-29 08:15:05,PENDING,1101.79,8501,801
1,2025-09-26 02:42:59,DELIVERED,743.64,3697,700
3,2025-11-27 18:24:50,PENDING,1289.82,6961,500
3,2025-06-22 19:36:14,DELIVERED,1320.87,8075,707
5,2025-05-28 09:02:30,DELIVERED,1740.02,6576,476
1,2025-12-22 08:37:51,SHIPPED,1628.85,2633,800
4,2024-08-24 00:23:02,SHIPPED,1217.89,6638,62
5,2024-08-04 09:21:45,PENDING,1498.25,7672,730
4,2024-08-24 20:19:04,PENDING,1003.93,9542,321
1,2024-08-21 15:16:44,DELIVERED,1992.08,6329,306
5,2024-01-14 19:10:13,DELIVERED,311.39,1492,793
3,2024-09-09 12:41:10,SHIPPED,1970.97,6785,970
3,2025-07-17 08:55:10,SHIPPED,258.82,6705,656
3,2025-05-23 05:08:33,PENDING,300.98,5289,8
3,2024-04-23 17:48:18,DELIVERED,1099.81,1993,22
1,2024-05-07 06:49:25,DELIVERED,1502.27,2395,604
2,2025-12-13 21:33:53,PENDING,1376.79,7877,318
3,2024-01-08 09:31:23,PENDING,951.37,2678,388
4,2025-03-07 18:27:59,DELIVERED,1817.56,8227,643
2,2025-07-07 03:32:28,PENDING,1404.0,920,774
5,2024-10-03 01:39:36,PENDING,1278.22,5052,526
4,2025-02-08 02:12:35,SHIPPED,1209.06,3917,674
4,2024-06-29 06:39:54,PENDING,31.7,2975,753
5,2024-11-24 02:11:58,DELIVERED,1135.27,6734,810
3,2025-11-05 14:06:51,PENDING,1568.0,6721,649
1,2025-01-12 01:25:18,PENDING,525.74,6907,608
2,2025-11-04 00:50:55,SHIPPED,853.21,7639,669
1,2024-12-05 23:21:28,PENDING,1026.79,6548,308
2,2024-04-07 20:17:17,DELIVERED,389.92,9666,126
4,2023-12-26 01:54:47,SHIPPED,1908.64,7351,814
4,2024-03-10 08:44:12,SHIPPED,625.72,4361,77
2,2024-04-13 12:57:10,SHIPPED,1632.77,1604,352
2,2024-12-25 10:39:22,SHIPPED,183.77,1275,62
1,2024-05-19 17:25:27,DELIVERED,819.34,7901,450
2,2025-09-04 05:26:03,DELIVERED,1989.63,9593,116
3,2025-05-27 18:14:45,DELIVERED,472.87,747,156
3,2025-08-19 16:47:35,PENDING,1517.02,8965,942
3,2024-06-07 14:26:54,PENDING,788.48,8280,840
3,2024-01-17 08:20:14,DELIVERED,1491.5,1848,819
3,2024-04-23 05:35:29,SHIPPED,1242.71,7561,19
4,2024-02-27 15:16:53,PENDING,1633.4,781,224
4,2024-12-14 10:02:27,PENDING,1021.26,2089,64
3,2024-04-02 09:40:44,DELIVERED,987.8,4913,630
3,2024-09-21 01:45:22,SHIPPED,824.94,8156,752
4,2024-11-25 23:07:28,DELIVERED,218.63,7947,451
1,2024-10-19 09:39:49,SHIPPED,1993.22,712,932
3,2024-02-06 12:13:52,PENDING,81.97,526,324
5,2025-04-05 14:56:50,PENDING,301.69,2194,955
3,2024-11-26 20:30:10,SHIPPED,1135.56,2300,806
5,2024-02-13 04:12:57,SHIPPED,1095.75,6974,409
3,2024-06-09 13:32:04,DELIVERED,198.49,5764,144
5,2025-03-31 15:59:22,DELIVERED,1262.06,9219,687
3,2025-01-01 22:02:42,DELIVERED,349.35,1231,287
2,2024-08-22 06:38:33,SHIPPED,979.25,5719,324
2,2025-02-27 00:02:16,DELIVERED,60.65,1243,420
3,2025-02-20 16:23:27,DELIVERED,550.29,1133,874
3,2025-03-21 03:47:49,SHIPPED,1961.12,1014,303
1,2025-09-23 22:40:54,SHIPPED,974.33,7328,598
3,2025-09-18 02:16:41,DELIVERED,351.66,3602,820
4,2024-11-06 10:23:28,PENDING,773.52,56,508
2,2024-09-05 04:41:41,DELIVERED,834.67,9122,690
4,2024-09-21 12:27:20,PENDING,1646.86,5810,472
2,2024-03-26 16:08:36,PENDING,1874.11,4903,970
1,2024-10-29 18:14:59,DELIVERED,1934.53,5017,971
5,2024-06-28 13:18:29,DELIVERED,1638.63,7141,982
4,2025-04-22 21:47:53,DELIVERED,252.16,9664,933
3,2025-06-15 12:38:52,SHIPPED,626.51,7575,817
4,2025-07-07 13:14:41,SHIPPED,1026.46,7423,724
1,2024-11-27 19:48:12,PENDING,854.61,9742,699
4,2024-02-08 20:41:28,SHIPPED,272.6,213,660
3,2025-06-03 22:16:15,DELIVERED,1708.78,9687,141
4,2024-09-05 11:50:37,SHIPPED,845.91,4546,542
2,2025-10-12 01:30:14,SHIPPED,1785.58,6495,588
3,2025-05-27 12:21:19,DELIVERED,1763.1,8421,181
3,2025-07-05 20:23:03,SHIPPED,1839.95,1868,779
4,2025-04-21 05:39:40,DELIVERED,742.83,8970,832
2,2024-11-24 09:15:20,PENDING,1599.84,8087,956
1,2024-02-09 14:17:10,SHIPPED,1556.01,3050,755
1,2024-01-21 03:49:50,SHIPPED,1966.83,2938,93
4,2024-10-08 02:55:01,DELIVERED,1713.07,8007,983
2,2025-09-14 12:39:02,DELIVERED,943.78,2624,21
4,2025-11-30 13:33:56,DELIVERED,1009.88,7800,965
5,2025-11-01 00:53:37,DELIVERED,1695.87,8262,32
3,2025-07-20 00:08:21,DELIVERED,1895.78,7734,490
4,2024-10-11 03:40:04,PENDING,92.43,1241,667
4,2024-01-02 00:33:10,DELIVERED,212.86,5293,18
2,2024-07-16 20:47:32,DELIVERED,1523.74,6669,849
3,2024-12-03 16:53:32,PENDING,175.68,6205,620
5,2024-06-11 00:24:58,DELIVERED,1406.25,8670,937
2,2025-08-13 17:24:59,DELIVERED,90.37,1086,107
3,2025-06-19 02:17:48,SHIPPED,355.73,3430,904
2,2024-07-10 00:57:30,SHIPPED,961.96,6550,806
5,2024-04-26 14:26:38,PENDING,1861.22,2327,725
3,2025-05-13 10:04:38,PENDING,1416.24,4073,909
4,2024-10-29 20:03:51,PENDING,1440.34,9593,960
5,2024-10-12 14:21:55,PENDING,1574.37,1401,233
3,2025-03-27 05:39:39,DELIVERED,345.26,765,862
2,2024-12-21 10:03:25,DELIVERED,1567.16,7351,794
5,2024-02-15 22:49:09,PENDING,655.42,7448,681
2,2024-07-19 07:53:47,PENDING,29.78,9796,955
5,2024-04-27 12:51:40,SHIPPED,534.47,7945,215
4,2024-05-11 21:45:34,DELIVERED,1117.19,7355,373
3,2024-04-27 04:47:31,SHIPPED,594.62,5985,660
2,2025-10-26 06:15:04,SHIPPED,76.01,2112,845
4,2024-02-14 10:52:30,PENDING,727.23,2340,145
1,2024-03-19 20:33:48,DELIVERED,1983.43,8714,478
1,2025-10-15 10:36:29,DELIVERED,1681.73,4956,113
4,2025-09-14 08:09:30,DELIVERED,859.62,7817,787
4,2024-10-10 20:59:29,DELIVERED,328.23,1034,41
2,2025-11-03 23:18:14,DELIVERED,1346.86,4143,985
1,2025-04-12 22:05:29,PENDING,413.3,4271,387
5,2025-03-22 09:22:23,SHIPPED,754.73,1167,579
1,2025-02-08 17:28:20,PENDING,197.51,925,507
5,2024-10-23 03:51:46,SHIPPED,1728.02,4114,655
1,2025-03-28 23:00:44,DELIVERED,917.76,2683,786
5,2024-01-27 09:23:25,PENDING,1202.55,2049,243
5,2025-09-20 01:23:41,SHIPPED,1278.43,4910,801
1,2024-11-15 05:46:29,SHIPPED,1472.31,9764,24
3,2025-03-27 04:40:05,DELIVERED,927.45,8634,473
4,2025-11-03 23:37:57,DELIVERED,1817.52,3843,105
